,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
941,0123-CRBRT,2,0,1,1,61,1,2,1,1,1,1,1,1,1,2,0,1,88.1,5526.75,0
942,4124-MMETB,1,0,0,0,22,1,2,2,0,0,0,0,1,1,0,1,3,94.65,2104.55,1
943,8984-EYLLL,1,0,1,0,64,1,2,2,0,1,0,1,1,1,2,1,0,105.25,6823.4,0
944,1830-GGFNM,1,0,1,1,65,1,2,2,1,1,1,1,0,0,2,0,3,94.55,6078.75,0
945,8267-KFGYD,1,0,0,1,1,1,1,0,2,2,2,2,2,2,0,1,1,21.05,21.05,0
946,3969-JQABI,2,0,1,0,58,1,1,1,1,1,0,0,1,0,0,1,3,65.25,3791.6,0
947,7130-YXBRO,1,0,1,0,48,1,2,2,1,1,1,0,1,1,0,1,2,111.45,5315.1,0
948,7103-IPXPJ,1,0,1,0,50,1,2,2,0,0,0,1,1,1,1,0,0,99.4,5059.75,0
949,8731-WBBMB,2,0,1,0,26,1,1,1,0,1,1,1,1,1,0,0,2,81.9,2078.55,0
950,6266-QHOJZ,2,0,0,0,65,1,2,2,1,1,0,1,0,0,1,1,0,89.85,5844.65,0
951,6862-CQUMB,1,0,0,0,37,1,1,2,0,1,0,0,1,1,0,1,3,96.1,3646.8,0
952,8519-QJGJD,2,0,0,0,14,1,1,2,0,0,1,0,0,0,0,0,0,75.35,1025.95,1
953,1135-LMECX,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,19.85,19.85,0
954,3173-NVMPX,2,0,1,1,9,1,2,1,0,1,0,0,0,0,0,1,1,55.3,501.2,0
955,9170-CCKOU,1,0,1,0,17,1,2,2,1,1,1,0,0,0,0,0,3,90.2,1454.15,1
956,7994-XIRTR,1,1,0,0,54,1,1,1,0,0,1,1,0,1,1,0,2,65.25,3529.95,0
957,4933-BSAIP,2,0,1,0,40,1,1,0,2,2,2,2,2,2,2,0,1,19.1,780.1,0
958,4927-WWOOZ,1,0,1,0,2,1,2,2,0,0,1,0,1,0,0,1,0,91.45,171.45,0
959,2190-PHBHR,2,0,1,0,72,1,2,2,1,1,0,0,0,1,2,1,3,94.45,6921.7,0
960,0486-LGCCH,1,0,1,1,11,1,1,0,2,2,2,2,2,2,2,0,1,19.65,225.75,0
961,3223-DWFIO,1,1,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,69.35,261.65,0
962,8696-JKZNU,2,1,0,0,37,1,2,2,0,0,0,0,0,0,0,1,0,76.25,2841.55,1
963,5799-JRCZO,2,0,0,1,63,1,1,0,2,2,2,2,2,2,2,0,3,19.5,1215.1,0
964,4123-DVHPH,1,0,1,0,9,1,2,2,1,0,0,0,0,1,0,1,0,88.05,801.3,0
965,4616-ULAOA,2,0,1,1,65,1,2,2,0,1,1,1,1,1,2,1,3,110.8,7245.9,0
966,1624-NALOJ,1,1,0,0,5,1,2,2,0,1,0,0,0,1,0,1,0,89.8,502.6,1
967,7534-BFESC,1,1,0,0,24,1,2,2,0,0,0,0,0,0,0,1,0,76.1,1712.7,1
968,5351-QESIO,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,24.2,24.2,0
969,5843-TTHGI,2,0,0,0,18,1,1,1,0,0,1,0,0,0,0,1,1,50.0,892.7,0
970,9741-YLNTD,1,0,0,0,6,1,2,2,0,0,0,1,0,1,0,1,2,87.95,522.35,0
971,7134-MJPDY,2,1,0,0,66,1,2,2,0,0,1,1,1,1,1,1,3,102.85,6976.75,0
972,2616-UUTFK,1,0,1,0,33,1,2,1,1,1,1,0,1,0,0,1,2,72.75,2447.45,0
973,6663-JOCQO,1,0,1,1,31,1,2,1,1,1,0,1,0,1,1,1,2,75.25,2344.5,0
974,4635-EJYPD,1,0,1,1,32,1,1,0,2,2,2,2,2,2,2,0,1,18.95,613.95,0
975,3646-ITDGM,2,0,0,0,56,1,1,0,2,2,2,2,2,2,2,0,2,19.7,1051.9,0
976,9110-HSGTV,2,0,0,0,69,1,1,1,1,0,1,1,1,1,2,1,3,82.45,5555.3,0
977,6900-RBKER,1,0,0,0,52,1,2,2,0,0,1,0,0,1,2,1,3,89.45,4577.75,0
978,3721-CNEYS,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,70.95,137.95,1
979,6743-HHQPF,1,0,1,0,42,0,0,1,0,0,0,0,0,0,0,1,3,25.1,1097.15,0
980,6260-ONULR,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,62.8,62.8,0
981,8670-MEFCP,2,0,1,1,36,1,2,1,1,1,1,1,1,1,2,1,3,92.9,3379.25,0
982,4114-QMKVN,2,0,1,1,56,1,2,1,1,1,0,0,0,1,1,0,2,68.75,3815.4,0
983,6817-WTYHE,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,44.9,111.05,0
984,1544-JJMYL,1,0,0,0,27,1,1,1,1,0,1,1,1,0,1,0,3,69.35,1927.3,0
985,1705-GUHPV,2,0,0,0,63,1,2,0,2,2,2,2,2,2,2,0,1,24.2,1618.2,0
986,6661-HBGWL,2,1,0,0,42,1,2,2,0,1,1,0,1,1,0,1,2,104.75,4323.45,1
987,5171-EPLKN,1,0,0,0,27,1,1,0,2,2,2,2,2,2,2,0,3,19.85,470.0,0
988,9114-AAFQH,2,0,1,0,48,1,1,1,0,1,1,0,0,1,1,1,0,65.65,3094.65,0
989,3884-HCSWG,2,0,0,0,17,1,1,2,0,0,0,0,0,0,0,1,0,70.0,1144.5,1
990,3473-XIIIT,2,0,1,0,16,1,2,2,0,1,0,0,1,1,0,1,0,100.0,1534.75,1
991,2480-EJWYP,2,1,1,0,58,1,2,2,0,1,0,0,1,1,1,1,2,97.8,5458.8,0
992,5827-MWCZK,1,0,1,1,56,1,2,2,0,1,0,1,1,0,0,1,3,96.95,5432.2,0
993,4750-UKWJK,2,1,1,0,37,1,1,0,2,2,2,2,2,2,1,0,1,19.6,727.8,0
994,0655-YDGFJ,1,0,0,0,29,1,1,1,0,0,1,0,0,0,0,0,2,48.95,1323.7,0
995,7293-LSCDV,2,0,1,1,60,1,1,0,2,2,2,2,2,2,2,1,3,19.25,1103.25,0
996,0864-FVJNJ,2,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,0,113.35,7222.75,0
997,8869-TORSS,2,0,0,0,48,1,1,1,1,0,1,1,0,0,1,1,3,60.35,2896.4,1
998,3736-BLEPA,1,0,0,0,28,1,1,2,0,1,0,1,1,0,1,1,2,91.25,2483.65,0
999,3930-ZGWVE,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,19.75,19.75,0
1000,5453-YBTWV,1,0,1,1,70,1,1,2,1,1,1,1,1,0,2,1,3,101.1,6994.8,0
1001,2057-BOYKM,2,1,1,0,72,1,2,2,1,1,1,1,0,0,2,1,2,96.6,6827.5,0
1002,0191-ZHSKZ,1,1,0,0,30,1,1,1,1,1,0,0,1,1,0,1,0,74.75,2111.3,0
1003,7722-CVFXN,1,0,1,1,54,1,2,2,0,1,0,1,1,1,1,1,0,105.2,5637.85,0
1004,5760-WRAHC,2,1,0,0,22,1,1,1,1,0,1,1,0,1,0,1,1,69.75,1545.4,0
1005,6614-YOLAC,2,0,1,1,71,0,0,1,1,1,0,1,1,1,2,0,1,58.65,4145.25,0
1006,9121-PHQSR,1,1,1,0,16,1,2,2,0,0,0,0,1,0,0,1,3,85.05,1391.15,0
1007,8582-KRHPJ,1,0,0,0,50,0,0,1,1,1,0,0,0,0,0,1,1,35.0,1782.4,0
1008,9945-PSVIP,2,0,1,1,25,1,1,0,2,2,2,2,2,2,2,1,1,18.7,383.65,0
1009,4657-FWVFY,2,0,1,1,40,1,2,2,0,1,1,0,1,0,0,1,3,96.35,3915.4,0
1010,6502-KUGLL,2,0,1,1,14,1,1,1,1,1,0,1,0,0,0,0,2,59.45,780.85,0
1011,8908-SLFCJ,2,0,0,0,21,1,1,0,2,2,2,2,2,2,2,1,3,20.85,435.25,0
1012,2025-JKFWI,1,0,0,0,13,1,2,2,0,0,0,1,1,1,0,1,1,99.0,1301.7,1
1013,0365-TRTPY,2,0,0,0,37,1,2,2,1,1,1,0,0,0,0,0,2,91.2,3382.3,0
1014,9714-EDSUC,1,0,0,0,4,1,1,2,1,1,0,1,0,1,0,1,1,94.9,360.55,0
1015,2237-ZFSMY,2,0,0,0,39,1,1,2,1,0,1,1,1,0,1,1,0,95.55,3692.85,1
1016,3842-IYKUE,2,0,0,0,35,1,2,2,0,1,0,1,0,0,0,0,3,85.3,2917.5,1
1017,5445-PZWGX,1,0,0,0,62,1,2,2,1,1,0,1,0,1,1,0,0,102.0,6529.25,1
1018,1539-LNKHM,2,0,0,0,12,1,1,0,2,2,2,2,2,2,0,0,1,20.4,266.6,0
1019,2654-VBVPB,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,2,19.9,19.9,0
1020,9492-TOKRI,2,0,0,0,18,1,2,2,0,1,0,0,1,0,0,1,3,90.0,1527.35,1
1021,5514-YQENT,1,0,0,1,41,1,1,2,1,1,1,1,1,1,2,1,0,111.15,4507.15,0
1022,2521-NPUZR,1,0,1,0,70,1,1,2,1,1,1,1,0,1,2,0,3,101.0,7085.5,0
1023,8752-GHJFU,1,1,1,0,71,1,2,2,1,1,1,1,0,0,1,1,0,92.0,6585.2,0
1024,5062-CJJKH,1,0,1,1,25,1,1,1,0,1,1,0,0,0,1,0,1,53.65,1355.45,0
1025,6917-FIJHC,2,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,26.0,1776.0,0
1026,2522-WLNSF,2,1,1,0,34,1,1,1,0,0,1,1,1,0,1,0,2,64.2,2106.3,0
1027,8305-VHZBZ,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,1,1,20.2,20.2,1
1028,9851-QXEEQ,1,0,0,0,41,1,2,2,0,1,1,0,1,1,0,1,0,104.7,4346.4,1
1029,1131-QQZEB,1,1,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,23.95,1756.2,0
1030,1902-XBTFB,1,0,0,1,22,1,1,2,0,1,1,0,1,0,0,1,0,89.4,2001.5,1
1031,0447-BEMNG,2,0,1,0,48,0,0,1,1,0,1,0,0,1,0,1,2,45.3,2145.0,1
1032,6461-SZMCV,2,0,1,0,71,1,2,1,1,1,1,1,1,1,2,0,2,87.95,6365.35,0
1033,6410-LEFEN,2,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,45.15,416.45,1
1034,1104-TNLZA,1,1,1,0,28,1,2,2,0,1,0,1,1,1,0,1,0,105.8,2998.0,0
1035,8200-LGKSR,1,0,1,0,71,1,2,1,1,0,1,1,1,1,2,0,0,83.2,6126.1,0
1036,9821-BESNZ,1,0,0,0,66,1,2,2,0,1,0,1,1,1,1,1,0,104.25,6860.6,0
1037,2240-HSJQD,1,0,0,1,38,1,2,2,0,1,0,0,0,0,0,1,1,81.85,3141.7,0
1038,3067-SVMTC,2,0,1,0,68,1,1,1,1,0,0,1,0,0,1,0,2,55.9,3848.8,0
1039,3059-NGMXB,1,0,1,1,14,1,2,1,1,1,0,0,0,1,0,0,1,69.2,944.65,0
1040,3223-WZWJM,1,0,0,0,26,1,2,2,0,0,0,0,0,1,0,1,0,83.95,2254.2,1
1041,2478-EEWWM,1,0,1,0,59,0,0,1,0,0,0,0,1,1,0,1,0,44.3,2666.75,0
1042,4622-YNKIJ,1,0,0,0,33,1,1,2,1,0,0,1,1,0,2,1,0,88.95,3027.65,0
1043,5857-XRECV,2,0,0,1,2,1,1,0,2,2,2,2,2,2,1,0,2,20.5,38.25,0
1044,3317-VLGQT,2,0,1,0,14,1,1,2,0,0,0,0,0,1,0,1,0,78.1,1122.4,0
1045,4911-BANWH,2,0,0,1,31,1,2,2,0,0,0,0,1,0,0,1,3,86.55,2697.4,1
1046,8665-UTDHZ,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,30.2,30.2,1
1047,0420-BWTPW,1,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,1,25.5,215.2,1
1048,3498-LZGQZ,1,0,1,1,63,1,1,0,2,2,2,2,2,2,2,1,1,19.15,1177.05,0
1049,1784-BXEFA,2,0,0,0,10,1,1,0,2,2,2,2,2,2,0,1,1,20.55,187.35,0
1050,1320-GVNHT,1,0,1,1,72,1,2,2,1,1,1,0,1,1,2,1,3,108.4,7767.25,0
1051,9853-JFZDU,2,0,1,0,35,1,1,1,0,1,0,1,0,0,0,0,0,56.85,1861.1,0
1052,7206-GZCDC,2,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,69.25,69.25,1
1053,5172-MIGPM,1,0,0,0,4,1,2,1,0,0,0,1,0,1,0,0,1,65.55,237.2,0
1054,5897-ZYEKH,2,1,1,0,67,1,2,2,1,1,0,0,1,1,1,1,0,105.6,7112.15,0
1055,6867-ACCZI,2,0,1,1,24,0,0,1,1,1,1,1,0,1,2,1,1,52.5,1208.15,0
1056,0848-ZGQIJ,2,0,1,0,16,1,1,2,0,1,0,0,1,1,0,1,2,94.65,1461.15,0
1057,4782-OSFXZ,2,1,1,0,71,1,2,1,1,1,1,1,0,1,2,1,2,82.7,5831.2,0
1058,2789-HQBOU,1,0,0,0,3,1,1,2,0,0,0,0,0,1,0,1,0,80.35,253.8,0
1059,7328-ZJAJO,2,0,1,1,59,1,1,0,2,2,2,2,2,2,2,0,3,19.5,1222.65,0
1060,5937-EORGB,1,1,1,0,15,1,2,2,1,0,1,0,1,0,0,1,0,96.5,1392.25,0
1061,4719-UMSIY,1,0,0,1,6,1,1,0,2,2,2,2,2,2,0,0,1,19.65,100.9,0
1062,5315-CKEQK,1,1,1,1,28,1,2,1,0,0,0,0,0,0,1,1,0,51.0,1381.8,0
1063,2890-WFBHU,2,0,0,0,59,1,2,1,1,1,1,1,0,1,1,0,3,79.85,4786.1,0
1064,9755-JHNMN,2,0,0,0,49,1,1,1,1,1,1,1,0,0,2,0,2,67.4,3306.85,0
1065,9705-ZJBCG,2,0,1,1,13,1,1,1,1,0,0,1,0,0,1,0,2,54.15,701.05,0
1066,6668-CNMFP,2,0,1,1,19,1,2,2,0,0,0,1,0,1,1,1,2,89.35,1686.85,0
1067,2208-UGTGR,1,0,0,0,56,1,2,2,0,1,0,0,1,1,0,0,0,98.6,5581.05,0
1068,4501-UYKBC,2,1,0,0,46,1,2,1,0,0,1,1,0,1,1,1,3,69.1,3255.35,0
1069,7977-HXJKU,1,0,0,1,21,1,1,0,2,2,2,2,2,2,2,0,1,19.6,397.0,0
1070,5020-ZSTTY,2,1,0,0,54,1,2,1,1,1,0,1,1,1,1,0,2,82.45,4350.1,1
1071,8229-TNIQA,2,0,0,0,4,1,1,1,0,0,0,0,0,0,0,1,1,45.3,196.95,1
1072,6518-KZXCB,1,0,0,0,22,1,2,0,2,2,2,2,2,2,2,0,1,25.25,566.5,0
1073,3349-ANQNH,2,1,0,0,59,1,2,2,0,0,1,0,1,1,1,1,0,99.5,5890.0,0
1074,0295-QVKPB,1,0,0,0,5,1,1,1,0,0,1,1,1,0,0,1,3,63.95,318.1,0
1075,1169-WCVAK,1,0,1,0,19,1,2,2,1,1,0,1,0,0,0,1,3,88.8,1672.35,0
1076,2662-NNTDK,1,0,0,0,65,1,2,0,2,2,2,2,2,2,1,0,3,24.8,1600.95,0
1077,5893-PYOLZ,1,0,0,0,56,1,1,1,0,1,1,1,1,1,2,1,3,81.8,4534.45,0
1078,1346-UFHAX,2,0,0,0,13,1,2,2,1,0,0,0,0,0,0,1,3,80.0,1029.35,0
1079,0691-JVSYA,2,0,1,0,53,1,1,2,0,0,1,0,1,1,1,1,2,94.85,5000.2,1
1080,9689-PTNPG,1,0,0,0,2,1,1,2,0,0,0,0,1,0,0,1,0,80.25,144.55,1
1081,9500-IWPXQ,2,0,1,1,61,1,2,1,1,1,1,1,0,1,1,1,0,79.4,4820.55,0
1082,3635-JBPSG,2,0,0,0,15,0,0,1,0,1,0,0,0,1,2,1,1,38.8,603.0,0
1083,8535-SFUTN,1,0,0,0,61,1,2,2,1,0,1,0,1,1,0,1,0,106.45,6300.15,0
1084,7321-VGNKU,2,0,1,0,2,1,1,2,0,0,0,0,0,0,0,1,0,70.35,120.25,0
1085,6173-GOLSU,1,1,1,0,67,1,2,2,0,0,0,0,1,1,0,1,3,94.65,6079.0,0
1086,9866-OCCKE,2,1,1,0,72,1,2,2,1,0,1,1,1,1,2,1,1,109.75,8075.35,0
1087,6248-BSHKG,1,0,1,1,61,1,1,0,2,2,2,2,2,2,1,0,1,20.4,1226.45,0
1088,0812-WUPTB,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,70.85,70.85,1
1089,8348-JLBUG,1,1,1,0,64,1,1,2,1,0,1,0,0,0,1,0,3,80.3,5017.7,0
1090,2043-WVTQJ,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,55.7,55.7,0
1091,8701-DGLVH,1,0,0,0,51,1,1,0,2,2,2,2,2,2,2,0,1,20.45,1042.65,0
1092,4342-HFXWS,2,0,1,1,48,1,1,1,1,0,1,1,1,0,1,0,2,69.7,3023.65,0
1093,5046-NUHWD,2,1,1,0,29,0,0,1,1,0,1,0,0,1,0,1,0,45.0,1228.65,0
1094,0396-YCHWO,1,0,1,0,36,1,2,2,0,0,0,0,1,1,0,1,0,95.4,3474.2,0
1095,9481-SFCQY,2,0,0,1,14,1,1,1,0,0,1,0,1,0,0,1,3,59.8,824.85,0
1096,1301-LOPVR,1,0,1,1,29,0,0,1,1,1,1,1,0,1,1,1,3,55.35,1636.95,0
1097,0406-BPDVR,2,1,1,0,54,1,2,2,0,1,0,0,1,1,1,1,3,101.5,5373.1,1
1098,4468-KAZHE,2,1,1,0,20,1,1,1,0,1,0,0,0,1,0,1,0,60.0,1259.35,0
1099,3926-YZVVX,2,0,0,0,41,1,1,1,0,0,0,1,0,0,1,0,2,50.05,2029.05,0
1100,4277-PVRAN,2,0,0,0,8,1,1,2,0,0,0,0,1,0,0,1,2,80.1,679.3,1
1101,0278-YXOOG,1,0,0,0,5,1,1,0,2,2,2,2,2,2,0,0,1,21.05,113.85,1
1102,5321-NTRKC,1,0,1,1,66,1,2,1,0,1,1,0,1,1,2,0,2,79.85,5234.95,0
1103,4939-KYYPY,1,0,0,0,27,1,2,1,0,0,1,1,0,0,0,0,0,59.45,1611.65,0
1104,6941-KXRRV,2,1,1,0,48,1,1,1,0,1,0,0,0,1,1,1,2,58.95,2789.7,0
1105,4641-FROLU,2,0,1,1,30,1,1,0,2,2,2,2,2,2,2,0,1,19.3,602.9,0
1106,5299-RULOA,2,0,1,1,10,1,2,2,1,0,0,0,1,1,0,1,0,100.25,1064.65,1
1107,5862-BRIXZ,1,0,0,0,46,0,0,1,1,0,1,1,1,1,2,1,2,60.75,2893.4,0
1108,5774-QPLTF,1,0,1,1,50,1,1,0,2,2,2,2,2,2,1,1,1,20.35,938.95,0
1109,9732-EQMWY,2,0,1,0,49,1,1,2,0,1,1,0,1,1,0,0,0,99.4,5025.0,0
1110,4884-TVUQF,2,1,0,0,57,1,2,2,1,0,1,1,0,1,2,0,3,101.3,5779.6,0
1111,1038-ZAGBI,2,0,1,1,12,1,1,0,2,2,2,2,2,2,1,0,2,19.8,229.6,1
1112,7105-MXJLL,2,1,1,0,26,1,1,1,0,0,1,0,0,1,1,0,1,60.7,1597.4,0
1113,9769-TSBZE,2,0,0,1,70,1,2,1,1,1,0,1,0,0,2,0,0,66.0,4891.5,0
1114,2452-SNHFZ,2,0,0,0,47,1,1,2,1,0,0,0,0,0,0,0,3,75.45,3545.1,0
1115,4311-QTTAI,2,0,0,0,16,1,1,0,2,2,2,2,2,2,1,0,3,19.35,295.55,0
1116,0257-KXZGU,2,0,1,1,32,1,2,1,0,1,1,0,0,0,0,0,2,62.45,2045.55,0
1117,4143-HHPMK,1,0,0,0,52,1,1,2,0,1,0,0,0,1,0,1,0,85.35,4338.6,1
1118,3812-LRZIR,2,0,1,1,27,1,2,0,2,2,2,2,2,2,2,0,0,24.5,761.95,0
1119,7607-QKKTJ,1,0,1,1,45,1,2,2,0,1,1,0,0,1,1,1,3,95.0,4368.85,0
1120,1775-KWJKQ,1,0,1,1,72,1,2,1,1,1,1,1,1,1,2,0,3,89.85,6562.9,0
1121,0723-DRCLG,2,1,1,0,1,1,2,2,0,0,0,0,0,0,0,1,0,74.45,74.45,1
1122,0023-HGHWL,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,25.1,25.1,1
1123,4290-BSXUX,1,0,1,0,3,1,2,2,0,0,0,1,0,0,0,1,2,79.65,251.75,1
1124,3855-ONCAR,2,0,1,1,4,1,1,2,0,0,0,0,1,0,0,1,1,78.9,299.75,0
1125,3158-MOERK,2,0,0,0,2,1,2,2,0,0,0,0,1,1,0,1,0,96.0,174.8,1
1126,3106-ULWFW,2,0,1,0,8,1,2,2,0,0,0,0,0,1,0,1,3,85.2,627.4,1
1127,3948-KXDUF,1,0,0,0,66,1,2,1,1,1,1,1,0,0,2,0,2,68.75,4447.55,0
1128,6017-PPLPX,1,0,1,1,20,1,1,2,0,0,0,0,0,0,0,1,0,70.45,1470.95,1
1129,5789-LDFXO,1,0,0,0,24,1,2,0,2,2,2,2,2,2,1,0,0,24.6,592.65,0
1130,9027-YFHQJ,1,0,0,0,7,1,2,0,2,2,2,2,2,2,0,1,2,25.05,152.95,0
1131,4159-NAAIX,2,0,0,0,63,1,2,2,0,1,0,0,1,1,2,0,2,97.45,6253.0,0
1132,0536-ESJEP,1,0,1,0,54,1,1,1,1,1,0,0,1,1,2,1,2,74.55,4191.45,0
1133,3727-RJMEO,1,0,1,0,6,1,2,2,0,0,0,0,1,0,0,1,0,82.85,460.25,1
1134,4391-LNRXK,1,0,0,0,22,1,1,2,0,1,1,1,0,1,0,1,2,94.95,2142.8,0
1135,0969-RGKCU,1,0,1,1,37,1,1,0,2,2,2,2,2,2,1,0,3,19.8,677.05,0
1136,5091-HFAZW,2,0,0,0,2,1,1,2,1,1,0,0,1,0,0,1,0,91.15,168.5,0
1137,4553-DVPZG,2,0,1,0,62,1,2,2,0,0,1,0,1,1,0,1,0,101.35,6164.7,0
1138,8859-AXJZP,1,0,1,1,39,1,2,0,2,2,2,2,2,2,2,1,1,23.8,903.8,0
1139,1041-RXHRA,2,0,0,0,41,1,1,2,0,0,0,0,0,0,0,0,2,70.25,2868.05,1
1140,2725-TTRIQ,2,0,1,1,72,1,2,1,1,0,1,1,1,1,2,1,2,84.2,5986.55,0
1141,4054-CUMIA,2,0,1,1,18,1,1,0,2,2,2,2,2,2,0,1,1,20.25,401.95,0
1142,3096-JRDSO,2,1,1,0,27,1,2,2,1,0,0,1,1,1,0,1,2,104.3,2867.75,1
1143,8374-XGEJJ,1,1,1,0,43,1,2,2,0,1,0,0,1,1,0,1,0,101.0,4388.4,1
1144,4097-YODCF,1,0,0,1,34,1,2,2,1,1,0,0,1,1,1,1,0,103.8,3470.8,0
1145,0727-BNRLG,1,0,0,0,69,1,2,2,0,1,1,1,1,0,2,1,3,97.65,6743.55,0
1146,5546-QUERU,1,0,0,0,13,1,1,0,2,2,2,2,2,2,1,1,1,19.95,257.0,0
1147,5124-EOGYE,1,0,0,0,31,1,1,0,2,2,2,2,2,2,2,0,1,20.45,638.55,0
1148,2656-FMOKZ,2,1,0,0,15,1,2,2,0,0,0,0,0,0,0,1,1,74.45,1145.7,1
1149,5602-BVFMK,2,0,0,0,12,1,1,0,2,2,2,2,2,2,1,0,1,19.3,228.75,0
1150,7892-POOKP,2,0,1,0,28,1,2,2,0,0,1,1,1,1,0,1,0,104.8,3046.05,1
1151,0260-ZDLGK,2,0,0,1,9,1,1,1,0,0,1,1,1,1,0,1,1,72.9,651.4,1
1152,4523-WXCEF,2,0,1,0,59,1,2,2,0,1,0,0,1,1,0,0,0,101.1,6039.9,1
1153,7278-CKDNC,1,1,0,0,24,1,2,2,0,1,0,0,0,0,0,1,0,80.5,2088.45,0
1154,8124-NZVGJ,2,0,0,0,6,0,0,1,0,0,0,1,1,1,1,1,1,49.25,255.6,0
1155,1850-AKQEP,1,0,0,1,8,1,1,0,2,2,2,2,2,2,0,0,1,20.35,178.7,0
1156,6693-DJWTY,2,0,0,1,35,1,1,1,1,1,0,0,0,0,1,0,3,55.6,2016.45,0
1157,6961-MJKBO,1,0,0,0,47,1,1,0,2,2,2,2,2,2,2,0,2,20.45,943.0,0
1158,5143-EGQFK,2,1,0,0,10,0,0,1,0,0,0,1,0,0,0,1,0,29.65,291.4,1
1159,0970-QXPXW,2,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,1,19.65,19.65,0
1160,9838-BFCQT,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,26.1,1851.45,0
1161,9402-ORRAH,2,1,0,0,15,1,1,2,0,0,0,0,1,1,0,1,0,91.5,1400.3,0
1162,4987-GQWPO,1,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,3,25.1,382.8,0
1163,3546-GHEAE,1,0,0,0,7,1,1,0,2,2,2,2,2,2,2,0,1,19.45,165.35,0
1164,1069-QJOEE,1,0,1,1,25,1,1,0,2,2,2,2,2,2,1,0,0,19.9,505.45,0
1165,1455-HFBXA,1,0,1,0,52,1,2,2,1,0,1,1,0,0,2,1,3,91.6,4627.8,0
1166,4648-YPBTM,1,0,0,0,53,1,2,1,0,1,1,1,0,1,2,1,2,73.9,3958.25,0
1167,1991-VOPLL,2,0,0,0,9,1,1,0,2,2,2,2,2,2,0,0,1,19.05,157.65,0
1168,2800-QQUSO,1,0,0,0,42,1,2,2,0,0,0,1,1,1,0,1,0,100.3,4222.95,0
1169,8164-OCKUJ,2,0,1,1,59,1,1,0,2,2,2,2,2,2,2,0,1,20.6,1286.0,0
1170,7690-KPNCU,1,0,1,1,64,1,1,1,1,0,1,0,1,1,1,1,3,73.05,4688.65,0
1171,8868-GAGIO,1,0,1,0,45,1,2,2,1,0,1,0,0,0,0,1,1,84.55,3713.95,0
1172,3863-IUBJR,1,0,1,1,12,1,1,1,0,0,0,0,0,1,1,0,3,53.65,696.35,1
1173,0679-IDSTG,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,69.25,69.25,1
1174,4957-TREIR,1,0,0,0,3,1,1,1,1,0,0,1,1,0,0,1,3,64.4,195.65,0
1175,3669-OYSJI,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,46.2,46.2,1
1176,1952-DVVSW,2,0,1,0,10,1,1,0,2,2,2,2,2,2,1,0,1,20.1,184.4,0
1177,4201-JMNGR,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,55.8,55.8,1
1178,8174-TBVCF,2,0,1,0,70,1,2,1,1,1,1,1,1,1,2,1,3,94.8,6859.05,0
1179,1194-SPVSP,1,0,0,0,1,1,1,0,2,2,2,2,2,2,0,0,2,19.65,19.65,0
1180,4174-LPGTI,2,0,1,1,41,1,1,1,0,1,0,1,0,1,1,1,2,66.5,2728.6,1
1181,5419-CONWX,2,1,0,0,4,1,1,2,0,1,1,0,1,1,0,1,3,99.8,442.85,1
1182,9330-DHBFL,2,0,1,1,23,1,1,1,1,1,1,1,0,0,1,1,1,66.25,1533.8,0
