,ID,性別,年齢区分,婚姻有無,扶養家族,利用月数,電話ｻｰﾋﾞｽ,電話回線数,ｲﾝﾀｰﾈｯﾄｻｰﾋﾞｽ,ｾｷｭﾘﾃｨｻｰﾋﾞｽ,ﾊﾞｯｸｱｯﾌﾟｻｰﾋﾞｽ,機器予防ｻｰﾋﾞｽ,ﾃｸﾆｶﾙｻﾎﾟｰﾄ,ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(TV),ｽﾄﾘｰﾐﾝｸﾞｻｰﾋﾞｽ(映画),契約形態,請求書,支払方法,月額支払額,通算支払額,解約
2048,0657-DOGUM,女,非高齢者,既婚,なし,48,あり,複数回線,DSL,あり,なし,なし,あり,なし,なし,1年更新,電子請求書,口座引き落とし,60.6,2985.25,No
2049,1891-FZYSA,男,高齢者,既婚,なし,69,あり,複数回線,Fiber optic,なし,あり,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,89.95,6143.15,Yes
2050,7683-CBDKJ,男,非高齢者,既婚,あり,14,あり,1回線,DSL,あり,あり,なし,なし,あり,なし,毎月更新,電子請求書,電子決済,65.45,937.6,Yes
2051,8414-OOEEL,男,非高齢者,未婚,あり,66,あり,1回線,DSL,なし,あり,あり,あり,あり,あり,2年更新,電子請求書,クレジットカード,79.5,5196.1,No
2052,0853-NWIFK,女,非高齢者,未婚,なし,45,あり,1回線,Fiber optic,あり,あり,なし,なし,あり,あり,1年更新,電子請求書,電子決済,100.3,4483.95,No
2053,7569-NMZYQ,女,非高齢者,既婚,あり,72,あり,複数回線,Fiber optic,あり,あり,あり,あり,あり,あり,2年更新,電子請求書,口座引き落とし,118.75,8672.45,No
2054,1820-DJFPH,女,非高齢者,既婚,あり,72,あり,複数回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,電子請求書,口座引き落とし,24.05,1709.15,No
2055,9112-WSNPU,女,高齢者,未婚,なし,35,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,70.55,2419.0,No
2056,1596-OQSPS,女,非高齢者,未婚,なし,11,あり,1回線,DSL,なし,あり,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,51.1,531.15,No
2057,3807-XHCJH,女,非高齢者,既婚,あり,1,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,電子決済,20.0,20.0,No
2058,6242-SGYTS,男,非高齢者,既婚,あり,62,あり,複数回線,Fiber optic,あり,あり,なし,なし,あり,なし,1年更新,電子請求書,クレジットカード,94.95,5791.85,No
2059,7660-HDPJV,女,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,69.2,69.2,Yes
2060,7465-ZZRVX,男,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,70.35,70.35,No
2061,8727-JQFHV,男,非高齢者,既婚,あり,57,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,郵送小切手,20.75,1123.15,No
2062,5349-AZPEW,女,非高齢者,既婚,あり,5,なし,電話契約なし,DSL,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,郵送小切手,25.05,125.5,No
2063,8185-UPYBR,男,非高齢者,既婚,なし,6,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,75.5,438.0,Yes
2064,6557-BZXLQ,男,高齢者,未婚,なし,16,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,69.65,1043.3,No
2065,9732-KPKBW,男,非高齢者,未婚,なし,1,あり,1回線,DSL,あり,なし,なし,あり,なし,なし,毎月更新,電子請求書,電子決済,53.95,53.95,Yes
2066,0487-CRLZF,女,非高齢者,未婚,なし,49,あり,1回線,DSL,なし,なし,あり,あり,あり,あり,2年更新,電子請求書,口座引き落とし,74.45,3721.9,No
2067,9848-JQJTX,男,非高齢者,未婚,なし,72,あり,複数回線,Fiber optic,なし,あり,あり,なし,あり,あり,2年更新,電子請求書,口座引き落とし,100.9,7459.05,No
2068,5016-ETTFF,男,非高齢者,未婚,なし,10,なし,電話契約なし,DSL,なし,なし,あり,なし,なし,なし,毎月更新,紙請求書,郵送小切手,29.5,255.25,Yes
2069,0206-TBWLC,女,非高齢者,既婚,なし,54,あり,複数回線,Fiber optic,あり,あり,あり,あり,あり,あり,1年更新,電子請求書,郵送小切手,114.65,6049.5,No
2070,6815-ABQFQ,男,非高齢者,既婚,なし,56,あり,複数回線,Fiber optic,なし,あり,なし,あり,あり,あり,1年更新,電子請求書,電子決済,107.25,6033.3,No
2071,1216-BGTSP,男,非高齢者,未婚,なし,45,あり,複数回線,Fiber optic,あり,なし,あり,あり,あり,あり,毎月更新,電子請求書,クレジットカード,108.45,4964.7,No
2072,5404-GGUKR,男,非高齢者,未婚,なし,5,あり,1回線,DSL,なし,あり,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,51.35,262.3,No
2073,4710-NKCAW,男,非高齢者,既婚,あり,5,あり,複数回線,DSL,あり,あり,なし,あり,なし,なし,毎月更新,紙請求書,クレジットカード,64.4,316.9,No
2074,7471-MQPOS,男,高齢者,既婚,あり,71,あり,複数回線,DSL,なし,あり,あり,あり,なし,あり,1年更新,電子請求書,口座引き落とし,72.9,5139.65,No
2075,4255-DDUOU,女,非高齢者,既婚,あり,1,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,郵送小切手,20.5,20.5,Yes
2076,1455-ESIQH,男,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,なし,なし,なし,あり,あり,毎月更新,電子請求書,電子決済,89.1,89.1,Yes
2077,5146-CBVOE,女,非高齢者,未婚,なし,16,あり,1回線,Fiber optic,なし,あり,なし,なし,なし,なし,毎月更新,紙請求書,口座引き落とし,75.1,1212.85,No
2078,1545-ACTAS,女,非高齢者,既婚,あり,48,あり,1回線,Fiber optic,あり,なし,あり,なし,あり,あり,1年更新,電子請求書,口座引き落とし,99.7,4977.2,No
2079,8313-NDOIA,女,非高齢者,未婚,なし,24,あり,複数回線,Fiber optic,なし,あり,あり,なし,あり,あり,毎月更新,電子請求書,電子決済,104.15,2494.65,No
2080,9873-MNDKV,女,非高齢者,未婚,なし,11,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,郵送小切手,44.65,472.25,No
2081,0376-YMCJC,男,非高齢者,未婚,なし,23,あり,複数回線,Fiber optic,なし,なし,なし,あり,あり,なし,毎月更新,電子請求書,電子決済,90.6,1943.2,Yes
2082,1928-BXYIV,男,非高齢者,未婚,なし,1,あり,複数回線,DSL,あり,あり,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,61.15,61.15,No
2083,1472-TNCWL,男,非高齢者,未婚,あり,36,あり,1回線,Fiber optic,なし,あり,なし,なし,あり,あり,毎月更新,電子請求書,電子決済,94.7,3512.5,No
2084,3902-MIVLE,男,非高齢者,既婚,あり,63,あり,複数回線,DSL,あり,なし,あり,あり,なし,あり,2年更新,紙請求書,郵送小切手,75.7,4676.7,No
2085,1229-RCALF,女,非高齢者,既婚,なし,64,あり,複数回線,Fiber optic,あり,あり,あり,あり,あり,あり,1年更新,電子請求書,電子決済,115.0,7396.15,No
2086,8627-ZYGSZ,男,非高齢者,既婚,なし,47,あり,複数回線,Fiber optic,なし,あり,なし,なし,なし,なし,1年更新,電子請求書,電子決済,78.9,3650.35,No
2087,2160-GPFXD,男,非高齢者,既婚,あり,54,あり,複数回線,DSL,あり,あり,なし,あり,なし,なし,2年更新,電子請求書,クレジットカード,65.65,3566.7,No
2088,7854-EDSSA,男,非高齢者,未婚,なし,22,あり,複数回線,DSL,あり,あり,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,59.0,1254.7,Yes
2089,4223-WOZCM,男,高齢者,未婚,なし,2,あり,1回線,DSL,なし,なし,あり,なし,なし,なし,毎月更新,紙請求書,郵送小切手,49.95,107.1,No
2090,4881-JVQOD,男,高齢者,既婚,あり,10,なし,電話契約なし,DSL,なし,なし,なし,なし,なし,あり,毎月更新,電子請求書,口座引き落とし,34.55,362.6,No
2091,2342-CKIAO,女,非高齢者,未婚,なし,2,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.3,41.2,No
2092,3865-ZYKAD,男,高齢者,既婚,なし,69,あり,複数回線,Fiber optic,あり,あり,なし,なし,なし,なし,毎月更新,電子請求書,クレジットカード,84.9,5785.65,No
2093,5337-IIWKZ,男,非高齢者,既婚,あり,34,なし,電話契約なし,DSL,なし,なし,あり,あり,あり,なし,毎月更新,電子請求書,電子決済,44.85,1442.6,No
2094,4818-QIUFN,女,高齢者,未婚,なし,20,あり,複数回線,Fiber optic,あり,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,79.15,1520.9,Yes
2095,4654-GGUII,女,非高齢者,未婚,なし,18,なし,電話契約なし,DSL,あり,あり,なし,あり,なし,なし,1年更新,電子請求書,郵送小切手,40.2,711.95,No
2096,8039-ACLPL,女,非高齢者,既婚,あり,72,あり,1回線,DSL,あり,あり,あり,なし,なし,あり,2年更新,紙請求書,クレジットカード,68.75,4888.2,No
2097,1976-CFOCS,女,高齢者,既婚,なし,1,あり,1回線,DSL,なし,なし,なし,なし,なし,なし,毎月更新,紙請求書,電子決済,46.0,46.0,Yes
2098,7673-BQGKU,女,非高齢者,既婚,あり,69,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,口座引き落とし,20.15,1337.5,No
2099,0303-UNCIP,男,非高齢者,未婚,なし,41,あり,複数回線,DSL,なし,なし,あり,なし,なし,あり,1年更新,紙請求書,郵送小切手,65.0,2531.8,No
2100,1640-PLFMP,女,非高齢者,未婚,なし,1,あり,1回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,70.25,70.25,No
2101,6892-BOGQE,女,非高齢者,既婚,なし,71,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,電子請求書,口座引き落とし,20.9,1493.2,No
2102,5716-LIBJC,女,非高齢者,未婚,あり,13,あり,複数回線,Fiber optic,なし,あり,あり,なし,あり,あり,1年更新,電子請求書,クレジットカード,104.15,1299.1,No
2103,8241-JUIQO,女,非高齢者,未婚,なし,61,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,口座引き落とし,19.45,1336.35,No
2104,6384-VMJHP,女,非高齢者,未婚,なし,72,あり,1回線,DSL,あり,あり,あり,あり,なし,あり,2年更新,電子請求書,クレジットカード,73.0,5265.2,No
2105,9800-OUIGR,男,非高齢者,既婚,あり,66,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,2年更新,紙請求書,クレジットカード,20.0,1374.2,No
2106,0637-KVDLV,男,非高齢者,未婚,なし,2,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,なし,毎月更新,電子請求書,電子決済,76.5,162.45,Yes
2107,6691-CCIHA,女,非高齢者,既婚,なし,62,あり,複数回線,DSL,あり,あり,なし,あり,あり,あり,2年更新,電子請求書,電子決済,84.95,5150.55,No
2108,7030-NJVDP,男,非高齢者,既婚,なし,24,あり,1回線,Fiber optic,あり,なし,なし,あり,なし,あり,毎月更新,電子請求書,電子決済,89.25,2210.2,No
2109,2650-GYRYL,男,非高齢者,既婚,あり,33,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,電子請求書,口座引き落とし,19.45,600.25,No
2110,3606-SBKRY,男,非高齢者,未婚,なし,31,なし,電話契約なし,DSL,なし,なし,あり,なし,あり,あり,1年更新,電子請求書,電子決済,50.05,1523.4,No
2111,0489-WMEMG,女,非高齢者,未婚,あり,23,あり,1回線,DSL,なし,なし,なし,あり,なし,なし,1年更新,電子請求書,電子決済,49.45,1119.35,No
2112,9185-TQCVP,男,非高齢者,既婚,なし,14,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,あり,毎月更新,電子請求書,電子決済,85.15,1139.2,Yes
2113,6229-UOLQL,男,非高齢者,既婚,あり,56,なし,電話契約なし,DSL,あり,あり,なし,あり,あり,なし,1年更新,電子請求書,郵送小切手,52.0,2884.9,No
2114,0014-BMAQU,男,非高齢者,既婚,なし,63,あり,複数回線,Fiber optic,あり,なし,なし,あり,なし,なし,2年更新,電子請求書,クレジットカード,84.65,5377.8,No
2115,6281-FKEWS,女,非高齢者,未婚,なし,44,なし,電話契約なし,DSL,なし,なし,あり,なし,あり,あり,1年更新,電子請求書,電子決済,49.05,2265.0,No
2116,1429-UYJSV,女,非高齢者,未婚,なし,12,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,郵送小切手,19.7,260.9,No
2117,8417-FMLZI,男,非高齢者,既婚,あり,6,あり,1回線,Fiber optic,なし,あり,なし,なし,なし,あり,毎月更新,電子請求書,クレジットカード,83.55,477.55,Yes
2118,1564-NTYXF,女,高齢者,未婚,なし,13,あり,複数回線,Fiber optic,なし,なし,なし,なし,なし,あり,毎月更新,電子請求書,電子決済,82.0,1127.2,Yes
2119,3932-CMDTD,女,非高齢者,未婚,なし,4,あり,1回線,Fiber optic,なし,あり,あり,あり,あり,あり,1年更新,電子請求書,電子決済,105.65,443.9,Yes
2120,7743-EXURX,男,非高齢者,既婚,あり,8,あり,1回線,DSL,なし,なし,あり,なし,なし,なし,毎月更新,電子請求書,電子決済,51.05,415.05,Yes
2121,0426-TIRNE,女,非高齢者,未婚,なし,1,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,紙請求書,郵送小切手,20.9,20.9,Yes
2122,7298-IZWLY,女,非高齢者,未婚,なし,1,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,毎月更新,電子請求書,郵送小切手,19.4,19.4,No
2123,9766-HGEDE,女,非高齢者,既婚,なし,17,あり,1回線,なし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,インターネットなし,1年更新,紙請求書,郵送小切手,19.35,307.0,No
